hotel_name,rating,time_minutes,food_type,location,offer_above,offer_percentage,Num,food
"Jungle Juice",4.5,29,"Beverages, Juices",Borivali,not_available,0,1,Beverages
"Jungle Juice",4.5,29,"Beverages, Juices",Borivali,not_available,0,2," Juices"
Indore.Online,4.3,14,"Sweets, Street Food","Kandivali East",not_available,0,1,Sweets
Indore.Online,4.3,14,"Sweets, Street Food","Kandivali East",not_available,0,2," Street Food"
"Rolls Mania",4.1,46,"Fast Food","Kandivali East",not_available,0,1,"Fast Food"
"Vinayak Ankit Sandwich",4.4,51,"Snacks, Continental","Kandivali West",500,15,1,Snacks
"Vinayak Ankit Sandwich",4.4,51,"Snacks, Continental","Kandivali West",500,15,2," Continental"
"Hari Om Khaman House",4.5,32,"Gujarati, Snacks, Sweets",Borivali,not_available,0,1,Gujarati
"Hari Om Khaman House",4.5,32,"Gujarati, Snacks, Sweets",Borivali,not_available,0,2," Snacks"
"Hari Om Khaman House",4.5,32,"Gujarati, Snacks, Sweets",Borivali,not_available,0,3," Sweets"
"Fusion Ice Cream Cakes",4.4,30,"Ice Cream, Desserts, Bakery, Beverages","Kandivali West",999,not_available,1,"Ice Cream"
"Fusion Ice Cream Cakes",4.4,30,"Ice Cream, Desserts, Bakery, Beverages","Kandivali West",999,not_available,2," Desserts"
"Fusion Ice Cream Cakes",4.4,30,"Ice Cream, Desserts, Bakery, Beverages","Kandivali West",999,not_available,3," Bakery"
"Fusion Ice Cream Cakes",4.4,30,"Ice Cream, Desserts, Bakery, Beverages","Kandivali West",999,not_available,4," Beverages"
"Hotel Milan Pure Veg",4.1,35,Indian,"Kandivali East",449,not_available,1,Indian
"TIBO Dalwada",4.4,34,"Street Food, Desserts","Kandivali West",not_available,0,1,"Street Food"
"TIBO Dalwada",4.4,34,"Street Food, Desserts","Kandivali West",not_available,0,2," Desserts"
"Brain Freeze Ice cream & Desserts",4.5,33,"Ice Cream, Desserts",Borivali,not_available,0,1,"Ice Cream"
"Brain Freeze Ice cream & Desserts",4.5,33,"Ice Cream, Desserts",Borivali,not_available,0,2," Desserts"
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,1,Indian
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,2," Tandoor"
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,3," Chinese"
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,4," Continental"
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,5," Biryani"
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,6," Seafood"
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,7," Pizzas"
Farmhouse-Palladium,4.4,53,"Indian, Tandoor, Chinese, Continental, Biryani, Seafood, Pizzas, Pastas","Kandivali West",not_available,0,8," Pastas"
"Amantran Restaurant",4.6,47,Meat,Dahisar,not_available,0,1,Meat
"Monopoly-The Chinese Edition",4.4,44,"Chinese, Oriental, Continental","Kandivali West",not_available,0,1,Chinese
"Monopoly-The Chinese Edition",4.4,44,"Chinese, Oriental, Continental","Kandivali West",not_available,0,2," Oriental"
"Monopoly-The Chinese Edition",4.4,44,"Chinese, Oriental, Continental","Kandivali West",not_available,0,3," Continental"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,1,Indian
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,2," Continental"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,3," Mexican"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,4," Pizzas"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,5," Pastas"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,6," Burgers"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,7," Snacks"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,8," Fast Food"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,9," Beverages"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,11," Ice Cream"
"Dinshaw's Xpress Cafe And Restro",4.4,48,"Indian, Continental, Mexican, Pizzas, Pastas, Burgers, Snacks, Fast Food, Beverages, Juices, Ice Cream, Desserts","Kandivali West",not_available,0,12," Desserts"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,1,Salads
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,2," Keto"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,3," Burgers"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,4," Beverages"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,5," Mediterranean"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,6," American"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,7," Healthy Food"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,8," Grill"
"The Nature Bar",4.7,51,"Salads, Keto, Burgers, Beverages, Mediterranean, American, Healthy Food, Grill, Greek","Kandivali East",999,not_available,9," Greek"
"Aakash Sweets and Snacks",4.4,30,"Sweets, Snacks","Kandivali West",not_available,0,1,Sweets
"Aakash Sweets and Snacks",4.4,30,"Sweets, Snacks","Kandivali West",not_available,0,2," Snacks"
"Nagpal's Choley Bhature",4.3,36,"North Indian","Kandivali East",not_available,0,1,"North Indian"
"Mumbadevi Jalebi Wala",4.5,36,"Snacks, Sweets",Borivali,999,not_available,1,Snacks
"Mumbadevi Jalebi Wala",4.5,36,"Snacks, Sweets",Borivali,999,not_available,2," Sweets"
"Chhotu's Kitchen",4.4,33,Chinese,"Kandivali West",not_available,0,1,Chinese
"Desai Bhaishankar Gaurishanar (K.P.)",4.3,34,Sweets,"Kandivali East",700,10,1,Sweets
"Shree Makhan Bhog",3.9,38,"Chaat, Snacks, Sweets",Malad,not_available,0,1,Chaat
"Shree Makhan Bhog",3.9,38,"Chaat, Snacks, Sweets",Malad,not_available,0,2," Snacks"
"Shree Makhan Bhog",3.9,38,"Chaat, Snacks, Sweets",Malad,not_available,0,3," Sweets"
"Shawarma Heaven",4.7,38,"Lebanese, Chinese, Indian, Continental, Tandoor","Kandivali West",900,15,1,Lebanese
"Shawarma Heaven",4.7,38,"Lebanese, Chinese, Indian, Continental, Tandoor","Kandivali West",900,15,2," Chinese"
"Shawarma Heaven",4.7,38,"Lebanese, Chinese, Indian, Continental, Tandoor","Kandivali West",900,15,3," Indian"
"Shawarma Heaven",4.7,38,"Lebanese, Chinese, Indian, Continental, Tandoor","Kandivali West",900,15,4," Continental"
"Shawarma Heaven",4.7,38,"Lebanese, Chinese, Indian, Continental, Tandoor","Kandivali West",900,15,5," Tandoor"
Sattva,4.4,35,"North Indian, Chinese","Kandivali West",999,not_available,1,"North Indian"
Sattva,4.4,35,"North Indian, Chinese","Kandivali West",999,not_available,2," Chinese"
"Seeta Nx",4.4,39,Chinese,"Kandivali West",not_available,0,1,Chinese
"Night Evil Chinese Food",4.4,38,Chinese,"Kandivali West",not_available,0,1,Chinese
"Bhoomi Kolhapuri",4,30,"Street Food","Raja Dalvi Marg",not_available,0,1,"Street Food"
"Hotel Payal",4.6,38,"Indian, Chinese",Dahisar,not_available,0,1,Indian
"Hotel Payal",4.6,38,"Indian, Chinese",Dahisar,not_available,0,2," Chinese"
"Fling Confectionery",4.5,31,"Bakery, Desserts",Borivali,not_available,0,1,Bakery
"Fling Confectionery",4.5,31,"Bakery, Desserts",Borivali,not_available,0,2," Desserts"
Pipasa,4.5,30,"Beverages, Snacks",Borivali,not_available,0,1,Beverages
Pipasa,4.5,30,"Beverages, Snacks",Borivali,not_available,0,2," Snacks"
"Dessert Junction",4.4,36,"Desserts, Fast Food","Kandivali West",not_available,0,1,Desserts
"Dessert Junction",4.4,36,"Desserts, Fast Food","Kandivali West",not_available,0,2," Fast Food"
"Bina's Fresh Batch Homemade Ice Cream",4.1,49,"Desserts, Ice Cream","Kandivali West",1099,not_available,1,Desserts
"Bina's Fresh Batch Homemade Ice Cream",4.1,49,"Desserts, Ice Cream","Kandivali West",1099,not_available,2," Ice Cream"
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,1,American
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,2," Burgers"
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,3," Italian"
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,4," Continental"
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,5," Pizzas"
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,6," Pastas"
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,7," Beverages"
"Samvene - The Bagel Cafe",4.7,55,"American, Burgers, Italian, Continental, Pizzas, Pastas, Beverages, Snacks","Kandivali West",900,15,8," Snacks"
Wokstreet,4.1,59,"Chinese, Fast Food","Kandivali West",999,not_available,1,Chinese
Wokstreet,4.1,59,"Chinese, Fast Food","Kandivali West",999,not_available,2," Fast Food"
Moments,4.1,51,"Bakery, Desserts","Kandivali West",not_available,0,1,Bakery
Moments,4.1,51,"Bakery, Desserts","Kandivali West",not_available,0,2," Desserts"
"Hotel Malvan Katta",4.2,44,Biryani,"Kandivali East",not_available,0,1,Biryani
"Sindhi Tadka",4.4,42,"Sindhi, North Indian, Indian","Kandivali West",not_available,0,1,Sindhi
"Sindhi Tadka",4.4,42,"Sindhi, North Indian, Indian","Kandivali West",not_available,0,2," North Indian"
"Sindhi Tadka",4.4,42,"Sindhi, North Indian, Indian","Kandivali West",not_available,0,3," Indian"
"Kokan Katta",4.3,57,"Seafood, Chinese, Indian, North Indian, Beverages, Biryani","Chincholi Bunder Road",449,not_available,1,Seafood
"Kokan Katta",4.3,57,"Seafood, Chinese, Indian, North Indian, Beverages, Biryani","Chincholi Bunder Road",449,not_available,2," Chinese"
"Kokan Katta",4.3,57,"Seafood, Chinese, Indian, North Indian, Beverages, Biryani","Chincholi Bunder Road",449,not_available,3," Indian"
"Kokan Katta",4.3,57,"Seafood, Chinese, Indian, North Indian, Beverages, Biryani","Chincholi Bunder Road",449,not_available,4," North Indian"
"Kokan Katta",4.3,57,"Seafood, Chinese, Indian, North Indian, Beverages, Biryani","Chincholi Bunder Road",449,not_available,5," Beverages"
"Kokan Katta",4.3,57,"Seafood, Chinese, Indian, North Indian, Beverages, Biryani","Chincholi Bunder Road",449,not_available,6," Biryani"
"The Fusion Kitchen",4.4,49,"Italian, Asian","Kandivali West",not_available,0,1,Italian
"The Fusion Kitchen",4.4,49,"Italian, Asian","Kandivali West",not_available,0,2," Asian"
"Oriental Stir Fry",4.5,45,"Fast Food, Chinese, South Indian, Indian",Borivali,not_available,0,1,"Fast Food"
"Oriental Stir Fry",4.5,45,"Fast Food, Chinese, South Indian, Indian",Borivali,not_available,0,2," Chinese"
"Oriental Stir Fry",4.5,45,"Fast Food, Chinese, South Indian, Indian",Borivali,not_available,0,3," South Indian"
"Oriental Stir Fry",4.5,45,"Fast Food, Chinese, South Indian, Indian",Borivali,not_available,0,4," Indian"
"Zesty Kitchen",4.2,62,"Indian, Seafood, North Indian, Biryani, South Indian, Bengali, Malwani",Goregaon,900,15,1,Indian
"Zesty Kitchen",4.2,62,"Indian, Seafood, North Indian, Biryani, South Indian, Bengali, Malwani",Goregaon,900,15,2," Seafood"
"Zesty Kitchen",4.2,62,"Indian, Seafood, North Indian, Biryani, South Indian, Bengali, Malwani",Goregaon,900,15,3," North Indian"
"Zesty Kitchen",4.2,62,"Indian, Seafood, North Indian, Biryani, South Indian, Bengali, Malwani",Goregaon,900,15,4," Biryani"
"Zesty Kitchen",4.2,62,"Indian, Seafood, North Indian, Biryani, South Indian, Bengali, Malwani",Goregaon,900,15,5," South Indian"
"Zesty Kitchen",4.2,62,"Indian, Seafood, North Indian, Biryani, South Indian, Bengali, Malwani",Goregaon,900,15,6," Bengali"
"Zesty Kitchen",4.2,62,"Indian, Seafood, North Indian, Biryani, South Indian, Bengali, Malwani",Goregaon,900,15,7," Malwani"
"Konkan Spice",4.7,52,"South Indian, Malwani","Kandivali West",not_available,0,1,"South Indian"
"Konkan Spice",4.7,52,"South Indian, Malwani","Kandivali West",not_available,0,2," Malwani"
Chholay,4.7,51,"North Indian, Indian, Jain","Kandivali West",449,not_available,1,"North Indian"
Chholay,4.7,51,"North Indian, Indian, Jain","Kandivali West",449,not_available,2," Indian"
Chholay,4.7,51,"North Indian, Indian, Jain","Kandivali West",449,not_available,3," Jain"
"British Brewing Company",4.1,53,"Italian, American, Indian, Asian","Kandivali East",not_available,0,1,Italian
"British Brewing Company",4.1,53,"Italian, American, Indian, Asian","Kandivali East",not_available,0,2," American"
"British Brewing Company",4.1,53,"Italian, American, Indian, Asian","Kandivali East",not_available,0,3," Indian"
"British Brewing Company",4.1,53,"Italian, American, Indian, Asian","Kandivali East",not_available,0,4," Asian"
Zoodles,4.7,59,"Pan-Asian, Chinese, Seafood, Thai, Asian, Desserts","Kandivali West",249,not_available,1,Pan-Asian
Zoodles,4.7,59,"Pan-Asian, Chinese, Seafood, Thai, Asian, Desserts","Kandivali West",249,not_available,2," Chinese"
Zoodles,4.7,59,"Pan-Asian, Chinese, Seafood, Thai, Asian, Desserts","Kandivali West",249,not_available,3," Seafood"
Zoodles,4.7,59,"Pan-Asian, Chinese, Seafood, Thai, Asian, Desserts","Kandivali West",249,not_available,4," Thai"
Zoodles,4.7,59,"Pan-Asian, Chinese, Seafood, Thai, Asian, Desserts","Kandivali West",249,not_available,5," Asian"
Zoodles,4.7,59,"Pan-Asian, Chinese, Seafood, Thai, Asian, Desserts","Kandivali West",249,not_available,6," Desserts"
"Shawarma House Express",4.1,47,"Indian, Beverages, Turkish","Kandivali West",not_available,0,1,Indian
"Shawarma House Express",4.1,47,"Indian, Beverages, Turkish","Kandivali West",not_available,0,2," Beverages"
"Shawarma House Express",4.1,47,"Indian, Beverages, Turkish","Kandivali West",not_available,0,3," Turkish"
"Hotel Jyoti",4.3,43,Indian,"Kandivali East",not_available,0,1,Indian
"Ahare Bangla",4.3,69,Bengali,"Kandivali East",not_available,0,1,Bengali
"Classic Veg Restaurant",4.3,43,Chinese,"Kandivali East",not_available,0,1,Chinese
"The Boston Cafe & Patisserie",4.7,51,"Desserts, Bakery","Kandivali West",50,20,1,Desserts
"The Boston Cafe & Patisserie",4.7,51,"Desserts, Bakery","Kandivali West",50,20,2," Bakery"
"Makhan Maar ke",4.4,43,"North Indian","Kandivali West",not_available,0,1,"North Indian"
"Amber Restaurant",4.1,44,"Chinese, Indian, Tandoor","trikamdas road ",499,not_available,1,Chinese
"Amber Restaurant",4.1,44,"Chinese, Indian, Tandoor","trikamdas road ",499,not_available,2," Indian"
"Amber Restaurant",4.1,44,"Chinese, Indian, Tandoor","trikamdas road ",499,not_available,3," Tandoor"
"The Bombay Chaat Co by Spukies",4.7,47,"Chaat, South Indian, Juices, Beverages","Kandivali East",800,10,1,Chaat
"The Bombay Chaat Co by Spukies",4.7,47,"Chaat, South Indian, Juices, Beverages","Kandivali East",800,10,2," South Indian"
"The Bombay Chaat Co by Spukies",4.7,47,"Chaat, South Indian, Juices, Beverages","Kandivali East",800,10,3," Juices"
"The Bombay Chaat Co by Spukies",4.7,47,"Chaat, South Indian, Juices, Beverages","Kandivali East",800,10,4," Beverages"
"Only Roti's",4.7,68,Desserts,"Kandivali West",150,30,1,Desserts
"Om Snacks",4.2,49,"Pizzas, Pastas",Goregaon,not_available,0,1,Pizzas
"Om Snacks",4.2,49,"Pizzas, Pastas",Goregaon,not_available,0,2," Pastas"
"Golden Leaf Restaurant",4.4,50,"Chinese, Street Food, South Indian","Kandivali West",749,not_available,1,Chinese
"Golden Leaf Restaurant",4.4,50,"Chinese, Street Food, South Indian","Kandivali West",749,not_available,2," Street Food"
"Golden Leaf Restaurant",4.4,50,"Chinese, Street Food, South Indian","Kandivali West",749,not_available,3," South Indian"
"The Local Eatery",4.7,50,"Indian, Chinese","Kandivali West",not_available,0,1,Indian
"The Local Eatery",4.7,50,"Indian, Chinese","Kandivali West",not_available,0,2," Chinese"
"Nityanand Lunch Home And Hotel",4.7,47,"Biryani, Tandoor, Chinese","Kandivali East",1000,10,1,Biryani
"Nityanand Lunch Home And Hotel",4.7,47,"Biryani, Tandoor, Chinese","Kandivali East",1000,10,2," Tandoor"
"Nityanand Lunch Home And Hotel",4.7,47,"Biryani, Tandoor, Chinese","Kandivali East",1000,10,3," Chinese"
"Street Gourmet",4.4,40,"South Indian, Indian, Chinese","Kandivali West",not_available,0,1,"South Indian"
"Street Gourmet",4.4,40,"South Indian, Indian, Chinese","Kandivali West",not_available,0,2," Indian"
"Street Gourmet",4.4,40,"South Indian, Indian, Chinese","Kandivali West",not_available,0,3," Chinese"
"Spirit Kitchen and Bar",4.4,54,"Indian, Chinese","Kandivali West",not_available,0,1,Indian
"Spirit Kitchen and Bar",4.4,54,"Indian, Chinese","Kandivali West",not_available,0,2," Chinese"
"Hotel Shree Prabhu Niketan",4.1,41,"Indian, Chinese","Kandivali East",not_available,0,1,Indian
"Hotel Shree Prabhu Niketan",4.1,41,"Indian, Chinese","Kandivali East",not_available,0,2," Chinese"
